/problem,/number_of_steps,/number_of_actions,/number_of_agents,/failed_actions_cardinality,/clauses_num,/variables_num,/number_of_solutions,/solution_index,/solution_cardinality,/sat_solving_mils,/correct_solution_findind_mils,/first_solution_time_mils
"elevator24","11","26","4","3","3641","1074","1","0","2","27","9","9"
"elevator24","11","26","4","3","3641","1074","1","0","2","27","9","9"
"elevator24","11","26","4","3","3641","1074","2","1","2","33","15","9"
"elevator24","11","26","4","3","3641","1074","1","0","1","23","4","4"
"elevator24","11","26","4","3","3641","1074","2","1","2","34","15","9"
"elevator24","11","26","4","3","3641","1074","1","0","2","24","9","9"
"elevator24","11","26","4","3","3641","1074","2","1","3","56","36","20"
"elevator25","11","25","4","3","3483","1035","1","0","2","25","9","9"
"elevator25","11","25","4","3","3483","1035","1","0","3","38","17","17"
"elevator25","11","25","4","3","3483","1035","1","0","3","35","19","19"
"elevator25","11","25","4","3","3483","1035","1","0","2","27","10","10"
"elevator25","11","25","4","3","3483","1035","1","0","2","24","9","9"
"elevator25","11","25","4","3","3483","1035","1","0","2","24","8","8"
"elevator25","11","25","4","3","3483","1035","1","0","2","24","9","9"
"elevator25","11","25","4","3","3483","1035","1","0","2","24","9","9"
"elevator25","11","25","4","3","3483","1035","1","0","3","35","19","19"
"elevator25","11","25","4","3","3483","1035","1","0","3","33","19","19"
"elevator25","11","25","4","3","3483","1035","1","0","2","24","8","8"
"elevator25","11","25","4","3","3483","1035","1","0","2","25","8","8"
"elevator25","11","25","4","3","3483","1035","1","0","2","31","12","12"
"elevator25","11","25","4","3","3483","1035","1","0","2","25","8","8"
"elevator25","11","25","4","3","3483","1035","1","0","3","32","18","18"
"elevator25","11","25","4","3","3483","1035","1","0","3","30","16","16"
"elevator25","11","25","4","3","3483","1035","1","0","1","20","3","3"
"elevator25","11","25","4","3","3483","1035","1","0","2","23","8","8"
"elevator25","11","25","4","3","3483","1035","1","0","2","22","7","7"
"elevator25","11","25","4","3","3483","1035","1","0","2","20","7","7"
"elevator25","11","25","4","3","3483","1035","1","0","2","24","9","9"
"elevator25","11","25","4","3","3483","1035","1","0","2","25","9","9"
"elevator25","11","25","4","3","3483","1035","1","0","1","21","3","3"
"elevator25","11","25","4","3","3483","1035","1","0","3","31","17","17"
"elevator25","11","25","4","3","3483","1035","1","0","2","23","8","8"
"elevator26","12","22","3","3","3187","1054","1","0","2","19","6","6"
"elevator26","12","22","3","3","3187","1054","1","0","1","18","3","3"
"elevator26","12","22","3","3","3187","1054","1","0","2","19","7","7"
"elevator26","12","22","3","3","3187","1054","2","0","2","24","7","7"
"elevator26","12","22","3","3","3187","1054","2","1","2","26","13","8"
"elevator26","12","22","3","3","3187","1054","2","1","3","38","26","14"
"elevator26","12","22","3","3","3187","1054","2","1","3","35","25","14"
"elevator26","12","22","3","3","3187","1054","2","1","2","25","13","7"
"elevator26","12","22","3","3","3187","1054","4","3","2","39","26","8"
"elevator26","12","22","3","3","3187","1054","4","2","3","55","34","14"
"elevator26","12","22","3","3","3187","1054","1","0","2","20","8","8"
"elevator26","12","22","3","3","3187","1054","1","0","3","25","14","14"
"elevator26","12","22","3","3","3187","1054","1","0","2","17","6","6"
"elevator26","12","22","3","3","3187","1054","1","0","2","18","7","7"
"elevator26","12","22","3","3","3187","1054","1","0","1","16","3","3"
"elevator26","12","22","3","3","3187","1054","1","0","2","17","6","6"
"elevator26","12","22","3","3","3187","1054","2","1","3","37","26","15"
"elevator26","12","22","3","3","3187","1054","2","1","2","25","12","7"
"elevator26","12","22","3","3","3187","1054","2","1","3","34","25","15"
"elevator26","12","22","3","3","3187","1054","2","1","2","25","13","7"
"elevator26","12","22","3","3","3187","1054","3","2","2","29","18","7"
"elevator26","12","22","3","3","3187","1054","3","2","3","50","39","15"
"elevator26","12","22","3","3","3187","1054","3","1","2","26","11","6"
"elevator26","12","22","3","3","3187","1054","3","2","2","31","18","6"
"elevator26","12","22","3","3","3187","1054","3","2","1","27","13","4"
"elevator27","12","35","4","3","4624","1262","2","0","2","72","13","13"
"elevator27","12","35","4","3","4624","1262","3","0","2","74","13","13"
"elevator27","12","35","4","3","4624","1262","2","1","2","66","24","12"
"elevator27","12","35","4","3","4624","1262","2","0","2","66","13","13"
"elevator27","12","35","4","3","4624","1262","4","1","2","85","24","13"
"elevator27","12","35","4","3","4624","1262","2","1","2","66","24","13"
"elevator27","12","35","4","3","4624","1262","2","0","2","67","13","13"
"elevator27","12","35","4","3","4624","1262","4","2","2","85","35","13"
"elevator27","12","35","4","3","4624","1262","4","1","2","87","23","13"
"elevator27","12","35","4","3","4624","1262","2","0","2","70","17","17"
"elevator27","12","35","4","3","4624","1262","2","1","2","67","24","13"
"elevator27","12","35","4","3","4624","1262","2","1","2","72","26","13"
"elevator27","12","35","4","3","4624","1262","2","1","2","69","23","12"
"elevator27","12","35","4","3","4624","1262","2","1","2","70","25","13"
"elevator27","12","35","4","3","4624","1262","2","1","2","72","27","15"
"elevator27","12","35","4","3","4624","1262","1","0","1","51","5","5"
"elevator27","12","35","4","3","4624","1262","2","1","2","71","26","14"
"elevator27","12","35","4","3","4624","1262","2","1","2","69","25","13"
"elevator27","12","35","4","3","4624","1262","1","0","1","56","5","5"
"elevator27","12","35","4","3","4624","1262","1","0","1","52","7","7"
"elevator27","12","35","4","3","4624","1262","3","2","3","319","234","50"
"elevator27","12","35","4","3","4624","1262","2","0","3","281","50","50"
"elevator27","12","35","4","3","4624","1262","2","0","3","229","44","44"
"elevator27","12","35","4","3","4624","1262","2","1","2","70","26","15"
"elevator27","12","35","4","3","4624","1262","2","0","3","243","45","45"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","3","30","17","17"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","3","29","18","18"
"elevator28","16","24","3","3","4053","1483","1","0","2","27","11","11"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","26","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","2","27","11","11"
"elevator28","16","24","3","3","4053","1483","1","0","2","21","8","8"
"elevator28","16","24","3","3","4053","1483","1","0","2","23","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","23","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","24","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","24","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","2","26","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","1","22","4","4"
"elevator28","16","24","3","3","4053","1483","1","0","2","24","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","1","21","4","4"
"elevator28","16","24","3","3","4053","1483","1","0","2","26","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","1","21","4","4"
"elevator28","16","24","3","3","4053","1483","1","0","2","25","10","10"
"elevator28","16","24","3","3","4053","1483","1","0","2","24","9","9"
"elevator28","16","24","3","3","4053","1483","1","0","2","22","8","8"
"elevator29","19","30","3","3","5453","1830","1","0","1","39","6","6"
"elevator29","19","30","3","3","5453","1830","1","0","2","42","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","42","13","13"
"elevator29","19","30","3","3","5453","1830","2","0","2","53","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","43","12","12"
"elevator29","19","30","3","3","5453","1830","1","0","2","44","15","15"
"elevator29","19","30","3","3","5453","1830","2","0","2","52","14","14"
"elevator29","19","30","3","3","5453","1830","1","0","2","42","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","39","13","13"
"elevator29","19","30","3","3","5453","1830","2","0","2","49","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","1","38","5","5"
"elevator29","19","30","3","3","5453","1830","1","0","1","38","5","5"
"elevator29","19","30","3","3","5453","1830","2","0","1","45","5","5"
"elevator29","19","30","3","3","5453","1830","1","0","2","43","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","37","12","12"
"elevator29","19","30","3","3","5453","1830","2","0","2","49","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","41","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","39","13","13"
"elevator29","19","30","3","3","5453","1830","2","0","2","48","12","12"
"elevator29","19","30","3","3","5453","1830","1","0","2","40","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","1","37","5","5"
"elevator29","19","30","3","3","5453","1830","1","0","1","37","6","6"
"elevator29","19","30","3","3","5453","1830","1","0","1","42","5","5"
"elevator29","19","30","3","3","5453","1830","1","0","2","42","13","13"
"elevator29","19","30","3","3","5453","1830","1","0","2","41","13","13"
"elevator30","12","37","5","3","5268","1502","1","0","3","192","55","55"
"elevator30","12","37","5","3","5268","1502","1","0","3","161","49","49"
"elevator30","12","37","5","3","5268","1502","1","0","3","150","55","55"
"elevator30","12","37","5","3","5268","1502","1","0","3","161","51","51"
"elevator30","12","37","5","3","5268","1502","2","0","2","74","15","15"
"elevator30","12","37","5","3","5268","1502","2","0","2","80","16","16"
"elevator30","12","37","5","3","5268","1502","2","0","3","368","58","58"
"elevator30","12","37","5","3","5268","1502","2","0","2","80","17","17"
"elevator30","12","37","5","3","5268","1502","2","1","3","345","200","54"
"elevator30","12","37","5","3","5268","1502","2","0","3","296","57","57"
"elevator30","12","37","5","3","5268","1502","1","0","3","168","56","56"
"elevator30","12","37","5","3","5268","1502","1","0","3","170","56","56"
"elevator30","12","37","5","3","5268","1502","1","0","3","205","57","57"
"elevator30","12","37","5","3","5268","1502","1","0","3","146","58","58"
"elevator30","12","37","5","3","5268","1502","1","0","3","188","56","56"
"elevator30","12","37","5","3","5268","1502","1","0","3","185","56","56"
"elevator30","12","37","5","3","5268","1502","2","1","2","73","25","14"
"elevator30","12","37","5","3","5268","1502","2","0","3","281","58","58"
"elevator30","12","37","5","3","5268","1502","2","1","3","272","178","60"
"elevator30","12","37","5","3","5268","1502","2","0","3","253","53","53"
"elevator30","12","37","5","3","5268","1502","1","0","2","71","17","17"
"elevator30","12","37","5","3","5268","1502","1","0","2","64","16","16"
"elevator30","12","37","5","3","5268","1502","1","0","3","215","66","66"
"elevator30","12","37","5","3","5268","1502","1","0","2","80","20","20"
"elevator30","12","37","5","3","5268","1502","1","0","3","187","56","56"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","6","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","4","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","4","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","1","5","1","1"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","5","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","4","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","1","4","1","1"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","5","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","1","4","1","1"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","1","5","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","4","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","3","5","4","4"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","4","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","3","4","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","5","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","5","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","4","2","2"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","2","5","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","3","4","3","3"
"ma-blocksworld4-0","5","6","2","3","1199","432","1","0","3","5","4","4"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","4","1","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","8","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","7","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","2","1","1","10","4","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","5","1","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","1","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","1","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","5","1","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","7","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","5","1","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","7","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","2","1","1","8","4","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","2","1","1","9","3","1"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","7","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","6","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","5","2","2"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","2","6","3","3"
"ma-blocksworld4-1","7","8","2","3","1627","576","1","0","1","7","2","2"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","2","6","3","3"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","2","6","4","4"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","1","5","1","1"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","2","4","2","2"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","2","5","2","2"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","1","4","1","1"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","2","5","2","2"
"ma-blocksworld4-2","5","6","2","3","1208","432","1","0","1","5","1","1"
